event_id,session_id,customer_id,event_type,product_id,event_timestamp,device_type,traffic_source
a6e2f8ea-5932-4bc2-bad5-9e17689b56ee,SES-89afc51acb5f451b,2bbf2cd73c694493b5360050d798f5bb,page_view,ca6d10d1487b13988e0241beaa7fa089,2017-09-11T16:53:57,tablet,direct
d668dc8e-1460-40cc-8e48-4337cbfbeef2,SES-89afc51acb5f451b,2bbf2cd73c694493b5360050d798f5bb,product_view,ca6d10d1487b13988e0241beaa7fa089,2017-09-11T16:54:34,tablet,direct
dfda8cee-6214-4125-94c6-75da495b76f4,SES-b753f974f6b549e8,b6ee22d5dbe6ff4f160e31c63e97215a,page_view,684083941cd33ec781a319a518f6ab96,2017-09-24T07:26:12,tablet,paid_search
d4ed4fbf-878f-40b9-b45f-2e5cbf729d72,SES-b753f974f6b549e8,b6ee22d5dbe6ff4f160e31c63e97215a,product_view,684083941cd33ec781a319a518f6ab96,2017-09-24T07:26:45,tablet,paid_search
4c541bba-79a5-4dea-9210-3a079e90ca57,SES-73db569188d449c0,95d1f99786856f94ec5bcd00146d0e06,page_view,9a3d13559997d2639ebd02e75913b799,2018-09-06T02:44:46,desktop,email
3e536a8b-dcde-4270-80f7-d7c3ae041e38,SES-73db569188d449c0,95d1f99786856f94ec5bcd00146d0e06,product_view,9a3d13559997d2639ebd02e75913b799,2018-09-06T02:46:45,desktop,email
ded13db3-0893-49d6-b30d-80c93b3cb708,SES-73db569188d449c0,95d1f99786856f94ec5bcd00146d0e06,add_to_cart,9a3d13559997d2639ebd02e75913b799,2018-09-06T02:47:24,desktop,email
4c65da2a-95a3-4a48-979d-a2b9feec1c60,SES-44cb24bc62e54322,6c298afb86c5e59ab2304f486948f306,page_view,347ba21666e27d60475549270486d936,2016-10-16T19:51:56,desktop,social_media
1c2d4f51-ec2d-43a7-b5f3-43ae417f4486,SES-44cb24bc62e54322,6c298afb86c5e59ab2304f486948f306,product_view,347ba21666e27d60475549270486d936,2016-10-16T19:53:03,desktop,social_media
4c6f9147-effc-4ef8-ae96-3001d183216d,SES-fe9ac33bf5f14af8,5ec51ac5cf1afbeda642df917990bf74,page_view,26e7ce7bf047fbebffa5781cb30d2861,2017-02-09T23:48:10,mobile,email
31126644-0684-4cfb-bad1-a91d1c0d3a6d,SES-fe9ac33bf5f14af8,5ec51ac5cf1afbeda642df917990bf74,product_view,26e7ce7bf047fbebffa5781cb30d2861,2017-02-09T23:48:30,mobile,email
cf21091d-44fc-412f-841a-fd1a6135857e,SES-fe9ac33bf5f14af8,5ec51ac5cf1afbeda642df917990bf74,add_to_cart,26e7ce7bf047fbebffa5781cb30d2861,2017-02-09T23:49:22,mobile,email
09aed6e4-f75b-472b-ac87-00c8b66ebbf3,SES-f6fcc85abe1c4874,f43f43ca7b596646c12c4ca7712c40cf,page_view,478d4be486fee83594677ed9885e6f91,2016-10-02T17:53:40,mobile,social_media
2d45f649-4ed5-4382-b2f8-5089a4ea372f,SES-f6fcc85abe1c4874,f43f43ca7b596646c12c4ca7712c40cf,product_view,478d4be486fee83594677ed9885e6f91,2016-10-02T17:53:59,mobile,social_media
7181b8a6-ceae-4998-8f0e-eba1246cb566,SES-10da0fb037904312,07396c453f4681f7be214112539b29b8,page_view,fe1cef1f560c521e9ed426383ed58ac2,2018-06-16T11:29:28,mobile,paid_search
bca3feff-e4ab-4bdb-ac49-2a7146ef40aa,SES-10da0fb037904312,07396c453f4681f7be214112539b29b8,product_view,fe1cef1f560c521e9ed426383ed58ac2,2018-06-16T11:29:40,mobile,paid_search
31825481-84dd-486b-a29e-8ee0127c7b91,SES-10da0fb037904312,07396c453f4681f7be214112539b29b8,add_to_cart,fe1cef1f560c521e9ed426383ed58ac2,2018-06-16T11:30:20,mobile,paid_search
ce1b581f-3884-4881-8512-2980460db8c7,SES-10da0fb037904312,07396c453f4681f7be214112539b29b8,checkout,fe1cef1f560c521e9ed426383ed58ac2,2018-06-16T11:32:14,mobile,paid_search
3c320e0a-26c7-4b71-971a-f1f56fbfd67d,SES-d0618bd827b649fd,cd0c868c33ebe500b9e2a22e638719d7,page_view,c3b01b2e86b6fef991c30e470d191d44,2017-09-24T15:23:46,mobile,social_media
50201338-22b4-4300-90dc-4874b3942241,SES-d0618bd827b649fd,cd0c868c33ebe500b9e2a22e638719d7,product_view,c3b01b2e86b6fef991c30e470d191d44,2017-09-24T15:25:15,mobile,social_media
438d83b2-9ec2-4c75-b3c2-4ef16585c83b,SES-d0618bd827b649fd,cd0c868c33ebe500b9e2a22e638719d7,add_to_cart,c3b01b2e86b6fef991c30e470d191d44,2017-09-24T15:26:15,mobile,social_media
d3703dc1-f2ce-45f8-85ff-b21a4063a7a9,SES-d0618bd827b649fd,cd0c868c33ebe500b9e2a22e638719d7,checkout,c3b01b2e86b6fef991c30e470d191d44,2017-09-24T15:27:28,mobile,social_media
c2c95a24-187f-451a-bcf5-19f61b154854,SES-d0618bd827b649fd,cd0c868c33ebe500b9e2a22e638719d7,purchase,c3b01b2e86b6fef991c30e470d191d44,2017-09-24T15:27:39,mobile,social_media
d2103ffb-87ed-48a7-bf7c-d93a7ea2fab6,SES-d0eae1b52a4f4231,de639b9e4eb99026d4f70a996031b83a,page_view,9b75f322a00c894b1c6eb124251bd2c8,2016-09-29T04:51:57,tablet,paid_search
120a3fee-1513-4e4f-8035-58abe7fad30d,SES-d0eae1b52a4f4231,de639b9e4eb99026d4f70a996031b83a,product_view,9b75f322a00c894b1c6eb124251bd2c8,2016-09-29T04:53:38,tablet,paid_search
72f0d132-a7e5-4466-85e2-262ba3e11f55,SES-8f145095659f4aaa,71f39c371308d132d7633895477dd307,page_view,853ee0759242b6c1e8e1de5052df3fc4,2018-05-27T05:18:20,tablet,organic_search
041e4dbf-2850-41a0-bc8a-0224e05a3ec4,SES-8f145095659f4aaa,71f39c371308d132d7633895477dd307,product_view,853ee0759242b6c1e8e1de5052df3fc4,2018-05-27T05:19:57,tablet,organic_search
6f358470-acce-464c-865a-2da27773b0bb,SES-ac1fe33ef0c3441b,d11cb171825cb0bf398f3af72f53192f,page_view,dcae59c653ba99aebddbd821718e37fe,2018-07-09T07:52:55,desktop,direct
04d45ef7-3044-4f7b-80aa-ff591c90ecfc,SES-ac1fe33ef0c3441b,d11cb171825cb0bf398f3af72f53192f,product_view,dcae59c653ba99aebddbd821718e37fe,2018-07-09T07:53:49,desktop,direct
b63097a9-3cfb-45fd-9d49-25d45aa06d3d,SES-7a0608063773447e,f2f44651bf72c2b3ac527a8ccc57c796,page_view,928dde0ef8b516ca002e8fd8ff0d8e17,2018-07-03T17:08:47,tablet,social_media
364d1d8a-c5de-4699-a696-0f685624ef1c,SES-7a0608063773447e,f2f44651bf72c2b3ac527a8ccc57c796,product_view,928dde0ef8b516ca002e8fd8ff0d8e17,2018-07-03T17:09:58,tablet,social_media
b850e9e8-4bb1-4ba1-a97d-107e09c56f8b,SES-7a0608063773447e,f2f44651bf72c2b3ac527a8ccc57c796,add_to_cart,928dde0ef8b516ca002e8fd8ff0d8e17,2018-07-03T17:10:36,tablet,social_media
5586b2ae-ba5c-41e5-94fb-12ec70b6650e,SES-a6bd091d8bfd431d,36ba0a3872f465051b070a89f8f40c38,page_view,c24e49a2c52e4cd8067f8753b955e407,2017-09-02T20:58:30,tablet,organic_search
83076221-ff8d-4f2f-8eed-0a79cffb575a,SES-a6bd091d8bfd431d,36ba0a3872f465051b070a89f8f40c38,product_view,c24e49a2c52e4cd8067f8753b955e407,2017-09-02T20:58:45,tablet,organic_search
bcd1ce14-5066-48f7-a63b-7ab4988d9c79,SES-a6bd091d8bfd431d,36ba0a3872f465051b070a89f8f40c38,add_to_cart,c24e49a2c52e4cd8067f8753b955e407,2017-09-02T20:59:21,tablet,organic_search
fd82ad98-9217-403c-a936-a60e380ef0ab,SES-a6bd091d8bfd431d,36ba0a3872f465051b070a89f8f40c38,checkout,c24e49a2c52e4cd8067f8753b955e407,2017-09-02T21:01:04,tablet,organic_search
b4b2bfee-3dce-4948-abf0-2a1075aa9cec,SES-612e77c4198b4549,b6a93f3f5fac88882e4defc5502f6073,page_view,96f7628c09cd807b68989261da8ba07c,2017-05-25T01:19:28,tablet,social_media
90d70272-2159-43da-ba1f-f9c751765e19,SES-612e77c4198b4549,b6a93f3f5fac88882e4defc5502f6073,product_view,96f7628c09cd807b68989261da8ba07c,2017-05-25T01:21:13,tablet,social_media
ceba5206-2fdd-4183-b57d-b6f0e390d8cf,SES-612e77c4198b4549,b6a93f3f5fac88882e4defc5502f6073,add_to_cart,96f7628c09cd807b68989261da8ba07c,2017-05-25T01:22:41,tablet,social_media
04d620dc-6c5f-4164-b02e-f650b34b2026,SES-612e77c4198b4549,b6a93f3f5fac88882e4defc5502f6073,checkout,96f7628c09cd807b68989261da8ba07c,2017-05-25T01:24:29,tablet,social_media
0008a3de-5a4e-456c-bedb-2eb30dd99abd,SES-612e77c4198b4549,b6a93f3f5fac88882e4defc5502f6073,purchase,96f7628c09cd807b68989261da8ba07c,2017-05-25T01:26:12,tablet,social_media
d98ad864-37a0-45cd-bba5-ff5cc5300f02,SES-8f85dc0823364a40,cc764da4abdc404ac9519756af7149fd,page_view,065ced48dd97c1b3322fab19e5844542,2016-12-10T10:31:33,desktop,email
193aa5b3-f1a9-4ec2-ad46-ddd1002df7fb,SES-8f85dc0823364a40,cc764da4abdc404ac9519756af7149fd,product_view,065ced48dd97c1b3322fab19e5844542,2016-12-10T10:32:11,desktop,email
4afeaac0-0d6d-4e83-8685-3fdc836c434d,SES-7fabf262428a4224,3c3c45651f50bb4b13a4de268cad02b0,page_view,e1d6e56531bd9c3dfad4f905f81072c7,2017-08-30T07:05:05,mobile,social_media
a1eb4d98-3ef6-4d41-8cd6-aeec1d7c336a,SES-7fabf262428a4224,3c3c45651f50bb4b13a4de268cad02b0,product_view,e1d6e56531bd9c3dfad4f905f81072c7,2017-08-30T07:06:58,mobile,social_media
0aa6121f-49b5-47bf-ba7c-458260b37587,SES-7fabf262428a4224,3c3c45651f50bb4b13a4de268cad02b0,add_to_cart,e1d6e56531bd9c3dfad4f905f81072c7,2017-08-30T07:08:14,mobile,social_media
43de2c23-fa12-49bc-ba43-de3edc1a99f9,SES-7fabf262428a4224,3c3c45651f50bb4b13a4de268cad02b0,checkout,e1d6e56531bd9c3dfad4f905f81072c7,2017-08-30T07:08:46,mobile,social_media
39568a29-d673-4075-8b75-8f3df738d1e7,SES-7fabf262428a4224,3c3c45651f50bb4b13a4de268cad02b0,purchase,e1d6e56531bd9c3dfad4f905f81072c7,2017-08-30T07:09:43,mobile,social_media
8755d345-2878-4258-ab5f-bf62096f38fa,SES-40b5b2e5af2f45d5,13e36720b99a82c65a4701e93acdd6a4,page_view,276d4fcbcec8b8cdb8c373d5ee67e9db,2017-04-07T14:36:16,tablet,email
5d86a3fe-7135-46d5-938a-08d5dc7bc561,SES-40b5b2e5af2f45d5,13e36720b99a82c65a4701e93acdd6a4,product_view,276d4fcbcec8b8cdb8c373d5ee67e9db,2017-04-07T14:38:01,tablet,email
6be86d96-bbf2-45e8-aaa6-3a3bd25acb7c,SES-40b5b2e5af2f45d5,13e36720b99a82c65a4701e93acdd6a4,add_to_cart,276d4fcbcec8b8cdb8c373d5ee67e9db,2017-04-07T14:38:41,tablet,email
9f494cf7-61f2-4406-82a6-7acce059a2f8,SES-40b5b2e5af2f45d5,13e36720b99a82c65a4701e93acdd6a4,checkout,276d4fcbcec8b8cdb8c373d5ee67e9db,2017-04-07T14:39:19,tablet,email
3540cb9c-ebfc-4aa7-a095-1474a4e3aaa4,SES-40b5b2e5af2f45d5,13e36720b99a82c65a4701e93acdd6a4,purchase,276d4fcbcec8b8cdb8c373d5ee67e9db,2017-04-07T14:41:15,tablet,email
3b2ff88f-a4ce-4075-ab52-294f5b1198f8,SES-080de26446644e84,a6fb9a183a4cf39ac1e24653da0ec6bf,page_view,3ff53c0418c367eb333906f83eff8fbd,2017-02-28T12:39:15,tablet,organic_search
d6ee97e4-b79f-47b6-bf4b-bba3fb9a37ef,SES-080de26446644e84,a6fb9a183a4cf39ac1e24653da0ec6bf,product_view,3ff53c0418c367eb333906f83eff8fbd,2017-02-28T12:39:49,tablet,organic_search
39cc662e-fe5e-4c2b-9c87-3c2d9c9db53c,SES-080de26446644e84,a6fb9a183a4cf39ac1e24653da0ec6bf,add_to_cart,3ff53c0418c367eb333906f83eff8fbd,2017-02-28T12:40:08,tablet,organic_search
fc51dbdc-36c0-4470-9f7a-229ca32a0cef,SES-b2475a5007714984,dc56b538928bb9f7212da239e24cda3d,page_view,133f594a246e5c52489304a4b5a39830,2017-01-26T00:02:54,tablet,email
db88e0dd-748a-405b-aee0-4156afb09e2e,SES-b2475a5007714984,dc56b538928bb9f7212da239e24cda3d,product_view,133f594a246e5c52489304a4b5a39830,2017-01-26T00:03:39,tablet,email
98df59bd-397a-4e36-8c53-4ed89cb166e7,SES-6b811682a34b4fac,0e4c745efdd0bf2b7dc380ef27da4844,page_view,733ff3db55dc1476774dc5a3f0621fe3,2016-10-22T02:53:28,tablet,paid_search
78ca323d-d28f-41fe-8ab8-e1a29a6a3368,SES-6b811682a34b4fac,0e4c745efdd0bf2b7dc380ef27da4844,product_view,733ff3db55dc1476774dc5a3f0621fe3,2016-10-22T02:54:59,tablet,paid_search
ac4c2858-0293-4c5e-b6ae-ed6fd993b14f,SES-482782a3258e46a2,778edc2dbe93c13982704f527738e6c2,page_view,163302a9e5ed53e2b3062577e254ce16,2017-12-15T08:51:36,mobile,paid_search
612d01b4-da3a-4ec2-afca-57f222cd2b91,SES-482782a3258e46a2,778edc2dbe93c13982704f527738e6c2,product_view,163302a9e5ed53e2b3062577e254ce16,2017-12-15T08:52:11,mobile,paid_search
ca8ce2a1-91ae-4031-9650-a28073456578,SES-482782a3258e46a2,778edc2dbe93c13982704f527738e6c2,add_to_cart,163302a9e5ed53e2b3062577e254ce16,2017-12-15T08:52:42,mobile,paid_search
425d753f-5886-456c-8c2a-b1ec1cd94a14,SES-482782a3258e46a2,778edc2dbe93c13982704f527738e6c2,checkout,163302a9e5ed53e2b3062577e254ce16,2017-12-15T08:53:28,mobile,paid_search
f054e6f5-fb37-4b8d-8277-a06bf0c4b90e,SES-482782a3258e46a2,778edc2dbe93c13982704f527738e6c2,purchase,163302a9e5ed53e2b3062577e254ce16,2017-12-15T08:54:46,mobile,paid_search
f6c75c3b-a28a-45d2-aac8-349540cd86eb,SES-1167396aa19848c0,7d88070a629d7cb6d17074ff91e68503,page_view,d37abf50cce5bcd682830a357783622e,2016-10-30T08:07:36,tablet,social_media
8063f04c-2966-49c4-937e-fa04274a0ba0,SES-1167396aa19848c0,7d88070a629d7cb6d17074ff91e68503,product_view,d37abf50cce5bcd682830a357783622e,2016-10-30T08:07:44,tablet,social_media
2bb32349-f341-45a1-9fe8-4000e744782a,SES-5cbd0b4045bd4654,6ea7b70c8bf8bc5d2d162d5b8eb8b2eb,page_view,b7f127a1a10296074245d22db5f6d386,2017-05-23T01:51:16,desktop,paid_search
e5a6abad-967a-48c7-9694-5399fc6381c3,SES-5cbd0b4045bd4654,6ea7b70c8bf8bc5d2d162d5b8eb8b2eb,product_view,b7f127a1a10296074245d22db5f6d386,2017-05-23T01:52:40,desktop,paid_search
0444b0bf-b365-49db-99b0-3646be2e5729,SES-375432b7994f4076,0a986427b1138350ebc9779dca1e4993,page_view,50f39d42ee3c1155a39f330b0b53c735,2017-06-17T22:55:22,mobile,paid_search
11e35247-47d5-441b-8bbd-81b35c14a521,SES-375432b7994f4076,0a986427b1138350ebc9779dca1e4993,product_view,50f39d42ee3c1155a39f330b0b53c735,2017-06-17T22:55:30,mobile,paid_search
9a5d042f-290c-4717-a908-f7c446841890,SES-585af22fec7d4781,23d54747fa4cdd07545f1612a7fa6927,page_view,6b3c88110203820df52c762cd2d2e80f,2018-05-25T12:07:56,desktop,email
e4e94be6-09ff-461e-abc7-0e8674bf44bc,SES-585af22fec7d4781,23d54747fa4cdd07545f1612a7fa6927,product_view,6b3c88110203820df52c762cd2d2e80f,2018-05-25T12:09:06,desktop,email
f2d204cd-d408-498d-b51a-4a6e2b7f4669,SES-b2a522604b894601,c3733c5a81a87c292683e8bfe2bfdade,page_view,afbb03a707e22e86468c550a1666def3,2018-09-04T23:00:22,mobile,social_media
6d6e28e1-8918-4668-8841-12671e020cb9,SES-b2a522604b894601,c3733c5a81a87c292683e8bfe2bfdade,product_view,afbb03a707e22e86468c550a1666def3,2018-09-04T23:01:51,mobile,social_media
84ce2fa8-1bdf-4899-94d1-72182af3a929,SES-dd0bc6386ae44737,f4c160bdd6f4515d604bfe77dfdefb04,page_view,4bb12ab0fcba9b632bcf4a2f2b5430a7,2017-06-27T21:17:26,tablet,direct
1e751b09-1c7d-46eb-9f55-17a76d4456f7,SES-dd0bc6386ae44737,f4c160bdd6f4515d604bfe77dfdefb04,product_view,4bb12ab0fcba9b632bcf4a2f2b5430a7,2017-06-27T21:18:43,tablet,direct
6aef6046-f418-48a2-b2ea-ad071472c463,SES-e12885ea4471441c,a9acf77b6991d6bf1eea76ec090c2a4e,page_view,d47f1895ec4f641a519a65d73d2157b5,2017-10-28T12:21:19,tablet,direct
89b68dc7-b49a-442c-afbc-54004e496222,SES-e12885ea4471441c,a9acf77b6991d6bf1eea76ec090c2a4e,product_view,d47f1895ec4f641a519a65d73d2157b5,2017-10-28T12:23:06,tablet,direct
b3725dbb-9567-4f6f-809a-1adc7da1a961,SES-a2a2a43459c1472f,11774e935f45f1583ef4422b01e8d1f0,page_view,f0640b4a03b7e2ea8a99b656dc8421ef,2018-01-29T21:36:13,tablet,email
9ec0ac1c-ef0a-4b48-af6e-6441c3e4786e,SES-a2a2a43459c1472f,11774e935f45f1583ef4422b01e8d1f0,product_view,f0640b4a03b7e2ea8a99b656dc8421ef,2018-01-29T21:36:49,tablet,email
5d4f1589-6e3f-40a1-b08e-220176a33566,SES-a2a2a43459c1472f,11774e935f45f1583ef4422b01e8d1f0,add_to_cart,f0640b4a03b7e2ea8a99b656dc8421ef,2018-01-29T21:37:36,tablet,email
f76d4a53-2191-40b7-ab80-3135781b0602,SES-a2a2a43459c1472f,11774e935f45f1583ef4422b01e8d1f0,checkout,f0640b4a03b7e2ea8a99b656dc8421ef,2018-01-29T21:38:12,tablet,email
61bac289-4a72-43dd-b4f3-42164ac3f270,SES-26b59e6eeedf4bb6,7a6fb54bdd798c5d8087ea65ff38d5a3,page_view,74a92612f70f4ae7bb26ead72c53b5d3,2017-08-24T22:23:41,desktop,direct
652f4f79-2674-4ac3-b7ae-2b6096a10ae1,SES-26b59e6eeedf4bb6,7a6fb54bdd798c5d8087ea65ff38d5a3,product_view,74a92612f70f4ae7bb26ead72c53b5d3,2017-08-24T22:25:19,desktop,direct
c8f62836-a095-459c-9bbb-3f5f0aa83c27,SES-a6ed6e84b2eb4ff2,8a9de3b3a35fb0bb3159fe4d1ec6f522,page_view,b891c682fc2f37ea421cd3bf2f4fcd00,2016-11-05T18:48:00,desktop,email
8f0a1900-2460-47be-8f62-c98e43b27a02,SES-a6ed6e84b2eb4ff2,8a9de3b3a35fb0bb3159fe4d1ec6f522,product_view,b891c682fc2f37ea421cd3bf2f4fcd00,2016-11-05T18:49:28,desktop,email
1004fe4a-0547-4046-bec3-e116eefcac02,SES-7c90acd2190d4048,a367008336a850d24efc16b193f8e8b0,page_view,746cc58d3872bae3f850565b028b96d0,2017-08-19T14:39:22,desktop,organic_search
180b2fb4-2f68-4a96-909d-8a4381b1d7b0,SES-7c90acd2190d4048,a367008336a850d24efc16b193f8e8b0,product_view,746cc58d3872bae3f850565b028b96d0,2017-08-19T14:39:43,desktop,organic_search
db013210-d2bf-44d3-8079-62d5580fea46,SES-2bce77b4842845a0,b4f0cbcbbb88bbb7db67ae08a77973b5,page_view,7bcf2266b78ccc737b8f26f925d3c5d4,2018-04-30T23:19:22,desktop,email
33fcc269-c9c3-41c3-8d57-a7824e2a1447,SES-2bce77b4842845a0,b4f0cbcbbb88bbb7db67ae08a77973b5,product_view,7bcf2266b78ccc737b8f26f925d3c5d4,2018-04-30T23:20:00,desktop,email
4127fe12-8e25-4332-8915-c21085a97312,SES-d1d3d9846f294e55,611f242bc215745857b56cace74282e7,page_view,aeb383f37bb53452cce26e3da03a6d80,2017-05-06T15:45:24,mobile,direct
cab2c9ab-7517-45b4-95bc-1812f028b083,SES-d1d3d9846f294e55,611f242bc215745857b56cace74282e7,product_view,aeb383f37bb53452cce26e3da03a6d80,2017-05-06T15:46:49,mobile,direct
5ac3ef8e-68d4-4974-86f4-5fe6cbff1e88,SES-d1d3d9846f294e55,611f242bc215745857b56cace74282e7,add_to_cart,aeb383f37bb53452cce26e3da03a6d80,2017-05-06T15:48:46,mobile,direct
6139997c-019f-45e6-bed1-c9cc34b34ecb,SES-d1d3d9846f294e55,611f242bc215745857b56cace74282e7,checkout,aeb383f37bb53452cce26e3da03a6d80,2017-05-06T15:50:29,mobile,direct
fc753369-d526-40d5-9c8e-eb794e2c05d5,SES-d1d3d9846f294e55,611f242bc215745857b56cace74282e7,purchase,aeb383f37bb53452cce26e3da03a6d80,2017-05-06T15:50:59,mobile,direct
9d8ae199-f339-4385-bceb-bea07da94dad,SES-c6dd8674050341ff,3c9e44b8d3fb692a1d44e273f3e7fec3,page_view,e7342d120adbd81168c43c95f8bd642a,2016-09-16T22:27:04,mobile,direct
21f59424-51d5-4a30-85c4-5f179bf1b9de,SES-c6dd8674050341ff,3c9e44b8d3fb692a1d44e273f3e7fec3,product_view,e7342d120adbd81168c43c95f8bd642a,2016-09-16T22:28:09,mobile,direct
99fed7bf-05a5-4853-bb0a-a12e9a570fde,SES-c6dd8674050341ff,3c9e44b8d3fb692a1d44e273f3e7fec3,add_to_cart,e7342d120adbd81168c43c95f8bd642a,2016-09-16T22:29:49,mobile,direct
4dce504f-e5d6-400b-9213-c54cd83fbcb7,SES-e20856e211bf4691,220d33ea999487ba945f1c187f92ad04,page_view,3f994ee4a0b20760d1b173aa65037c95,2018-07-12T05:09:41,mobile,social_media
e3689c0a-8c22-4caa-9d48-a0685a9d94d3,SES-e20856e211bf4691,220d33ea999487ba945f1c187f92ad04,product_view,3f994ee4a0b20760d1b173aa65037c95,2018-07-12T05:11:36,mobile,social_media
f18e0f3c-07e7-45e4-8f3f-91b553b73cc8,SES-e20856e211bf4691,220d33ea999487ba945f1c187f92ad04,add_to_cart,3f994ee4a0b20760d1b173aa65037c95,2018-07-12T05:12:48,mobile,social_media
1562ffe4-6c7d-4f43-a28b-a282b9c783bd,SES-e20856e211bf4691,220d33ea999487ba945f1c187f92ad04,checkout,3f994ee4a0b20760d1b173aa65037c95,2018-07-12T05:13:42,mobile,social_media
79762014-5ea2-405a-8c23-f4ab7bd600e1,SES-e20856e211bf4691,220d33ea999487ba945f1c187f92ad04,purchase,3f994ee4a0b20760d1b173aa65037c95,2018-07-12T05:15:42,mobile,social_media
b70a6027-6172-4005-bc3f-d956a2e5bd46,SES-43e0ac1328374880,8ed895f86b74bac6049066ea7a44c7c2,page_view,b520b78a494cbd6e36d7a1c64cdffe0b,2016-12-12T21:10:54,desktop,email
67cfabe0-2aeb-47ae-b36d-67904faaca6e,SES-43e0ac1328374880,8ed895f86b74bac6049066ea7a44c7c2,product_view,b520b78a494cbd6e36d7a1c64cdffe0b,2016-12-12T21:12:53,desktop,email
3efe7de7-0877-4141-9712-ee918a9117bc,SES-43e0ac1328374880,8ed895f86b74bac6049066ea7a44c7c2,add_to_cart,b520b78a494cbd6e36d7a1c64cdffe0b,2016-12-12T21:13:41,desktop,email
505f4730-5ecc-481f-96da-8a39e7462d5e,SES-43e0ac1328374880,8ed895f86b74bac6049066ea7a44c7c2,checkout,b520b78a494cbd6e36d7a1c64cdffe0b,2016-12-12T21:15:01,desktop,email
ce8808d7-97a9-4307-aae7-863425684cb9,SES-43e0ac1328374880,8ed895f86b74bac6049066ea7a44c7c2,purchase,b520b78a494cbd6e36d7a1c64cdffe0b,2016-12-12T21:16:23,desktop,email
1012c5bf-5513-4e7d-910b-e313b5d79667,SES-f0adf49138714623,cf6f93633e3f4c56949d0ea7ea1b14cc,page_view,366fc6db2f1be11fe79d739bc5c69799,2018-10-17T01:16:31,tablet,direct
ffc53d01-6fff-471c-9c73-3baf9d992135,SES-f0adf49138714623,cf6f93633e3f4c56949d0ea7ea1b14cc,product_view,366fc6db2f1be11fe79d739bc5c69799,2018-10-17T01:17:28,tablet,direct
fdeb8d37-a877-47b2-9871-0488ca20f277,SES-f0adf49138714623,cf6f93633e3f4c56949d0ea7ea1b14cc,add_to_cart,366fc6db2f1be11fe79d739bc5c69799,2018-10-17T01:18:53,tablet,direct
91da4cbc-bc60-473c-8172-4d9bce47ddd4,SES-009a1ea4fe05438e,97d3d42d95f911ec3a7bce4937ad5832,page_view,dd735a55e6c75fb8fbe93e14d1c3bf07,2017-04-17T14:03:35,desktop,organic_search
501ca047-06db-4f7f-8622-7337a62dcbbe,SES-009a1ea4fe05438e,97d3d42d95f911ec3a7bce4937ad5832,product_view,dd735a55e6c75fb8fbe93e14d1c3bf07,2017-04-17T14:05:18,desktop,organic_search
a8dd709d-54eb-40b6-bf83-815fda35045c,SES-d9b072278cd14611,c6291bead7baf9428750d374111cfdf2,page_view,29bedbfbe73ea473396306b4f0c010ec,2017-01-01T03:32:43,mobile,email
e44650b3-e09d-4649-ad83-b37748e92cbb,SES-d9b072278cd14611,c6291bead7baf9428750d374111cfdf2,product_view,29bedbfbe73ea473396306b4f0c010ec,2017-01-01T03:34:11,mobile,email
633ba2fb-0748-4b29-bddf-07ed9605a54f,SES-4afe3144be0f4be4,99077ffaf76f0a476865d067daae9670,page_view,c1568069089eb4c961506f6198bdc9f9,2017-05-11T18:39:13,desktop,organic_search
108eb876-f7cf-409b-bb92-63c982dcc2c6,SES-4afe3144be0f4be4,99077ffaf76f0a476865d067daae9670,product_view,c1568069089eb4c961506f6198bdc9f9,2017-05-11T18:39:53,desktop,organic_search
b37881bd-9377-433d-9a47-b541be8472b2,SES-f0be611cc8ef4d27,20b9c1c22b268584d60d38d65e92f10f,page_view,756da661a7659df6134fe752288db3b4,2017-04-23T20:15:11,desktop,paid_search
d7a04217-fa6f-4f15-b83e-74d248e9051d,SES-f0be611cc8ef4d27,20b9c1c22b268584d60d38d65e92f10f,product_view,756da661a7659df6134fe752288db3b4,2017-04-23T20:17:04,desktop,paid_search
aaeeca0b-391e-40f0-816a-195068992491,SES-f0be611cc8ef4d27,20b9c1c22b268584d60d38d65e92f10f,add_to_cart,756da661a7659df6134fe752288db3b4,2017-04-23T20:18:03,desktop,paid_search
9577a04d-7252-4b99-ae2b-78c7f1433190,SES-f0be611cc8ef4d27,20b9c1c22b268584d60d38d65e92f10f,checkout,756da661a7659df6134fe752288db3b4,2017-04-23T20:18:44,desktop,paid_search
bc493563-2039-44cd-acc4-e02ebc5e2a57,SES-f0be611cc8ef4d27,20b9c1c22b268584d60d38d65e92f10f,purchase,756da661a7659df6134fe752288db3b4,2017-04-23T20:19:30,desktop,paid_search
5f716680-c62a-416d-b86f-9e3ac4552722,SES-65558f78d33e4874,81c96c54a1a354a87c2d3929509c0294,page_view,a2767073e632cd6f8d0be8a1f40f0921,2018-04-16T02:23:13,mobile,organic_search
fb219671-ab4a-4f70-a22c-82479f98d5ab,SES-65558f78d33e4874,81c96c54a1a354a87c2d3929509c0294,product_view,a2767073e632cd6f8d0be8a1f40f0921,2018-04-16T02:24:51,mobile,organic_search
8a26baa4-ee4a-4f4c-b610-5bc6ce5489d0,SES-65558f78d33e4874,81c96c54a1a354a87c2d3929509c0294,add_to_cart,a2767073e632cd6f8d0be8a1f40f0921,2018-04-16T02:25:22,mobile,organic_search
